"","Strip","Yield","strip_id","NRate"
"703","R0",149.0861,"R0","Variable"
"704","R0",163.1008,"R0","Variable"
"705","R0",161.8207,"R0","Variable"
"706","R0",166.794,"R0","Variable"
"707","R0",166.609,"R0","Variable"
"708","R0",162.9099,"R0","Variable"
"709","R0",167.1548,"R0","Variable"
"710","R0",168.2369,"R0","Variable"
"711","R0",159.4707,"R0","Variable"
"712","R0",161.1474,"R0","Variable"
"713","R0",169.9914,"R0","Variable"
"714","R0",163.763,"R0","Variable"
"715","R0",162.7775,"R0","Variable"
"716","R0",155.1917,"R0","Variable"
"717","R0",146.0993,"R0","Variable"
"718","R0",170.3598,"R0","Variable"
"719","R0",162.3656,"R0","Variable"
"720","R0",164.7326,"R0","Variable"
"721","R0",174.0205,"R0","Variable"
"722","R0",181.8403,"R0","Variable"
"723","R0",172.7492,"R0","Variable"
"724","R0",176.7113,"R0","Variable"
"725","R0",172.7962,"R0","Variable"
"726","R0",163.3585,"R0","Variable"
"727","R0",159.7152,"R0","Variable"
"728","R0",175.0224,"R0","Variable"
"729","R0",173.2009,"R0","Variable"
"730","R0",179.8066,"R0","Variable"
"731","R0",179.943,"R0","Variable"
"732","R0",187.0611,"R0","Variable"
"733","R0",153.8535,"R0","Variable"
"734","R0",149.2844,"R0","Variable"
"735","R0",133.3054,"R0","Variable"
"736","R0",130.2427,"R0","Variable"
"737","R0",129.3868,"R0","Variable"
"738","R0",121.2497,"R0","Variable"
"739","R0",144.0179,"R0","Variable"
"740","R0",141.1019,"R0","Variable"
"741","R0",126.3657,"R0","Variable"
"742","R0",143.2996,"R0","Variable"
"743","R0",156.0605,"R0","Variable"
"744","R0",157.1823,"R0","Variable"
"745","R0",171.4906,"R0","Variable"
"746","R0",179.6814,"R0","Variable"
"747","R0",178.0159,"R0","Variable"
"748","R0",171.2516,"R0","Variable"
"749","R0",158.9039,"R0","Variable"
"750","R0",152.5203,"R0","Variable"
"751","R0",147.6583,"R0","Variable"
"752","R0",152.7678,"R0","Variable"
"753","R0",175.2766,"R0","Variable"
"754","R0",171.7047,"R0","Variable"
"755","R0",163.4769,"R0","Variable"
"756","R0",137.8418,"R0","Variable"
"757","R0",134.4628,"R0","Variable"
"758","R0",156.3193,"R0","Variable"
"759","R0",145.3408,"R0","Variable"
"760","R0",149.2613,"R0","Variable"
"761","R0",156.8828,"R0","Variable"
"762","R0",148.86,"R0","Variable"
"763","R0",144.0875,"R0","Variable"
"764","R0",124.8047,"R0","Variable"
"765","R0",122.2268,"R0","Variable"
"766","R0",143.7381,"R0","Variable"
"767","R0",133.9,"R0","Variable"
"768","R0",159.6068,"R0","Variable"
"769","R0",151.1844,"R0","Variable"
"770","R0",164.5389,"R0","Variable"
"771","R0",168.7591,"R0","Variable"
"772","R0",164.4527,"R0","Variable"
"773","R0",145.2795,"R0","Variable"
"774","R0",152.7527,"R0","Variable"
"775","R0",165.2386,"R0","Variable"
"776","R0",179.0437,"R0","Variable"
"777","R0",182.6613,"R0","Variable"
"778","R0",194.4561,"R0","Variable"
"779","R0",212.4625,"R0","Variable"
"780","R0",186.0757,"R0","Variable"
"781","R0",206.7113,"R0","Variable"
"782","R0",204.7201,"R0","Variable"
"783","R0",189.1282,"R0","Variable"
"784","R0",179.3527,"R0","Variable"
"785","R0",142.8885,"R0","Variable"
"786","R0",129.9509,"R0","Variable"
"787","R0",102.6303,"R0","Variable"
"788","R0",183.6397,"R0","Variable"
"789","R0",300.0995,"R0","Variable"
"790","R0",99.0875,"R0","Variable"
"791","R0",145.3724,"R0","Variable"
"792","R0",230.0574,"R0","Variable"
"793","R0",172.8043,"R0","Variable"
"794","R0",179.0572,"R0","Variable"
"795","R0",147.3918,"R0","Variable"
"796","R0",139.5939,"R0","Variable"
"797","R0",127.2161,"R0","Variable"
"798","R0",108.7801,"R0","Variable"
"799","R0",98.1956,"R0","Variable"
"800","R0",114.3444,"R0","Variable"
"801","R0",151.0499,"R0","Variable"
"802","R0",135.1588,"R0","Variable"
"803","R0",137.661,"R0","Variable"
"804","R0",167.2339,"R0","Variable"
"805","R0",144.9892,"R0","Variable"
"806","R0",138.304,"R0","Variable"
"807","R0",162.272,"R0","Variable"
"808","R0",144.3038,"R0","Variable"
"809","R0",132.7966,"R0","Variable"
"810","R0",14.921,"R0","Variable"
"811","R0",40.2931,"R0","Variable"
"812","R0",49.3695,"R0","Variable"
"813","R0",57.8141,"R0","Variable"
"814","R0",70.5565,"R0","Variable"
"815","R0",93.0403,"R0","Variable"
"816","R0",107.3388,"R0","Variable"
"817","R0",123.8237,"R0","Variable"
"818","R0",118.9602,"R0","Variable"
"819","R0",110.8823,"R0","Variable"
"820","R0",127.9003,"R0","Variable"
"821","R0",144.8913,"R0","Variable"
"822","R0",125.6424,"R0","Variable"
"823","R0",141.5198,"R0","Variable"
"824","R0",143.5558,"R0","Variable"
"825","R0",157.8437,"R0","Variable"
"826","R0",150.2759,"R0","Variable"
"827","R0",135.0399,"R0","Variable"
"828","R0",144.2768,"R0","Variable"
"829","R0",163.3838,"R0","Variable"
"830","R0",148.0378,"R0","Variable"
"831","R0",170.9964,"R0","Variable"
"832","R0",158.7017,"R0","Variable"
"833","R0",156.0835,"R0","Variable"
"834","R0",149.9143,"R0","Variable"
"835","R0",160.5794,"R0","Variable"
"836","R0",162.0221,"R0","Variable"
"837","R0",170.808,"R0","Variable"
"838","R0",176.9089,"R0","Variable"
"839","R0",176.9523,"R0","Variable"
"840","R0",168.9664,"R0","Variable"
"841","R0",151.1509,"R0","Variable"
"842","R0",145.9559,"R0","Variable"
"843","R0",129.0669,"R0","Variable"
"844","R0",146.0704,"R0","Variable"
"845","R0",154.7788,"R0","Variable"
"846","R0",158.6536,"R0","Variable"
"847","R0",171.6962,"R0","Variable"
"848","R0",178.9855,"R0","Variable"
"849","R0",180.028,"R0","Variable"
"850","R0",190.0022,"R0","Variable"
"851","R0",194.9527,"R0","Variable"
"852","R0",190.3957,"R0","Variable"
"853","R0",188.7321,"R0","Variable"
"854","R0",181.1712,"R0","Variable"
"855","R0",171.7196,"R0","Variable"
"856","R0",171.5087,"R0","Variable"
"857","R0",167.328,"R0","Variable"
"858","R0",198.5308,"R0","Variable"
"859","R0",193.6986,"R0","Variable"
"860","R0",207.3781,"R0","Variable"
"861","R0",208.1185,"R0","Variable"
"862","R0",225.4663,"R0","Variable"
"863","R0",190.4191,"R0","Variable"
"864","R0",213.2806,"R0","Variable"
"865","R0",184.9636,"R0","Variable"
"866","R0",193.9309,"R0","Variable"
"867","R0",190.5932,"R0","Variable"
"868","R0",173.8991,"R0","Variable"
"869","R0",166.5549,"R0","Variable"
"870","R0",166.4125,"R0","Variable"
"871","R0",153.3273,"R0","Variable"
"872","R0",169.1949,"R0","Variable"
"873","R0",181.5482,"R0","Variable"
"874","R0",194.8294,"R0","Variable"
"875","R0",187.2323,"R0","Variable"
"876","R0",177.6725,"R0","Variable"
"877","R0",185.9516,"R0","Variable"
"878","R0",184.0436,"R0","Variable"
"879","R0",184.4849,"R0","Variable"
"880","R0",176.6243,"R0","Variable"
"881","R0",191.0732,"R0","Variable"
"882","R0",179.0471,"R0","Variable"
"883","R0",170.882,"R0","Variable"
"884","R0",190.0952,"R0","Variable"
"885","R0",193.3384,"R0","Variable"
"886","R0",188.7342,"R0","Variable"
"887","R0",177.5216,"R0","Variable"
"888","R0",182.2826,"R0","Variable"
"889","R0",187.2278,"R0","Variable"
"890","R0",158.3577,"R0","Variable"
"891","R0",145.8672,"R0","Variable"
"892","R0",142.0436,"R0","Variable"
"893","R0",146.598,"R0","Variable"
"894","R0",152.1416,"R0","Variable"
"895","R0",125.2919,"R0","Variable"
"896","R0",131.628,"R0","Variable"
"897","R0",161.2417,"R0","Variable"
"898","R0",144.548,"R0","Variable"
"899","R0",151.8357,"R0","Variable"
"900","R0",175.3217,"R0","Variable"
"901","R0",170.5201,"R0","Variable"
"902","R0",183.4998,"R0","Variable"
"903","R0",172.6106,"R0","Variable"
"904","R0",168.8213,"R0","Variable"
"905","R0",168.8391,"R0","Variable"
"906","R0",156.9774,"R0","Variable"
"907","R0",147.4765,"R0","Variable"
"908","R0",182.3122,"R0","Variable"
"909","R0",161.9201,"R0","Variable"
"910","R0",171.5224,"R0","Variable"
"911","R0",192.9909,"R0","Variable"
"912","R0",174.3899,"R0","Variable"
"913","R0",155.2334,"R0","Variable"
"914","R0",135.1454,"R0","Variable"
"915","R0",131.4508,"R0","Variable"
"916","R0",144.1548,"R0","Variable"
"917","R0",131.1683,"R0","Variable"
"918","R0",138.4278,"R0","Variable"
"919","R0",136.4213,"R0","Variable"
"920","R0",111.1873,"R0","Variable"
"921","R0",130.8409,"R0","Variable"
"922","R0",121.42,"R0","Variable"
"923","R0",120.4809,"R0","Variable"
"924","R0",132.3303,"R0","Variable"
"925","R0",144.314,"R0","Variable"
"926","R0",122.3622,"R0","Variable"
"927","R0",161.1467,"R0","Variable"
"928","R0",183.6645,"R0","Variable"
"929","R0",164.3856,"R0","Variable"
"930","R0",173.8821,"R0","Variable"
"931","R0",183.1651,"R0","Variable"
"932","R0",183.2932,"R0","Variable"
"933","R0",145.0011,"R0","Variable"
"934","R0",126.1219,"R0","Variable"
"935","R0",110.3878,"R0","Variable"
"936","R0",51.9759,"R0","Variable"
"937","R1",100.6972,"R1","Variable"
"938","R1",154.1775,"R1","Variable"
"939","R1",146.6236,"R1","Variable"
"940","R1",139.815,"R1","Variable"
"941","R1",132.242,"R1","Variable"
"942","R1",103.7446,"R1","Variable"
"943","R1",140.7315,"R1","Variable"
"944","R1",359.896,"R1","Variable"
"945","R1",24.6255,"R1","Variable"
"946","R1",54.1935,"R1","Variable"
"947","R1",64.2061,"R1","Variable"
"948","R1",66.1989,"R1","Variable"
"949","R1",66.2927,"R1","Variable"
"950","R1",62.9686,"R1","Variable"
"951","R1",63.3333,"R1","Variable"
"952","R1",65.5183,"R1","Variable"
"953","R1",62.4341,"R1","Variable"
"954","R1",65.4452,"R1","Variable"
"955","R1",62.7839,"R1","Variable"
"956","R1",60.9477,"R1","Variable"
"957","R1",63.6548,"R1","Variable"
"958","R1",74.139,"R1","Variable"
"959","R1",90.1295,"R1","Variable"
"960","R1",99.1018,"R1","Variable"
"961","R1",111.6059,"R1","Variable"
"962","R1",392.1157,"R1","Variable"
"963","R1",65.2242,"R1","Variable"
"964","R1",63.6453,"R1","Variable"
"965","R1",60.0049,"R1","Variable"
"966","R1",73.412,"R1","Variable"
"967","R1",77.4168,"R1","Variable"
"968","R1",84.0096,"R1","Variable"
"969","R1",85.9058,"R1","Variable"
"970","R1",87.1222,"R1","Variable"
"971","R1",91.58,"R1","Variable"
"972","R1",72.9716,"R1","Variable"
"973","R1",100.312,"R1","Variable"
"974","R1",92.7776,"R1","Variable"
"975","R1",114.1639,"R1","Variable"
"976","R1",105.3436,"R1","Variable"
"977","R1",105.3845,"R1","Variable"
"978","R1",119.0828,"R1","Variable"
"979","R1",87.8955,"R1","Variable"
"980","R1",103.5004,"R1","Variable"
"981","R1",111.3034,"R1","Variable"
"982","R1",147.5653,"R1","Variable"
"983","R1",156.0827,"R1","Variable"
"984","R1",134.6832,"R1","Variable"
"985","R1",116.6672,"R1","Variable"
"986","R1",120.3624,"R1","Variable"
"987","R1",99.3434,"R1","Variable"
"988","R1",108.1188,"R1","Variable"
"989","R1",96.6872,"R1","Variable"
"990","R1",97.818,"R1","Variable"
"991","R1",93.6936,"R1","Variable"
"992","R1",111.8386,"R1","Variable"
"993","R1",140.0742,"R1","Variable"
"994","R1",135.6101,"R1","Variable"
"995","R1",128.4129,"R1","Variable"
"996","R1",120.4859,"R1","Variable"
"997","R1",144.1118,"R1","Variable"
"998","R1",130.4619,"R1","Variable"
"999","R1",82.3042,"R1","Variable"
"1000","R1",73.5521,"R1","Variable"
"1001","R1",77.0015,"R1","Variable"
"1002","R1",54.7041,"R1","Variable"
"1003","R1",43.35,"R1","Variable"
"1004","R1",45.2718,"R1","Variable"
"1005","R1",43.4204,"R1","Variable"
"1006","R1",35.9787,"R1","Variable"
"1007","R1",44.7121,"R1","Variable"
"1008","R1",56.4068,"R1","Variable"
"1009","R1",68.5502,"R1","Variable"
"1010","R1",77.4322,"R1","Variable"
"1011","R1",98.7254,"R1","Variable"
"1012","R1",113.642,"R1","Variable"
"1013","R1",142.5223,"R1","Variable"
"1014","R1",140.0987,"R1","Variable"
"1015","R1",150.7275,"R1","Variable"
"1016","R1",138.5654,"R1","Variable"
"1017","R1",127.9683,"R1","Variable"
"1018","R1",122.8591,"R1","Variable"
"1019","R1",127.3499,"R1","Variable"
"1020","R1",140.0391,"R1","Variable"
"1021","R1",152.8235,"R1","Variable"
"1022","R1",158.4725,"R1","Variable"
"1023","R1",162.9927,"R1","Variable"
"1024","R1",153.8076,"R1","Variable"
"1025","R1",166.5826,"R1","Variable"
"1026","R1",135.7239,"R1","Variable"
"1027","R1",150.9981,"R1","Variable"
"1028","R1",175.448,"R1","Variable"
"1029","R1",163.3377,"R1","Variable"
"1030","R1",178.391,"R1","Variable"
"1031","R1",164.5947,"R1","Variable"
"1032","R1",159.8715,"R1","Variable"
"1033","R1",154.624,"R1","Variable"
"1034","R1",145.7392,"R1","Variable"
"1035","R1",165.3275,"R1","Variable"
"1036","R1",142.3094,"R1","Variable"
"1037","R1",140.3329,"R1","Variable"
"1038","R1",160.1398,"R1","Variable"
"1039","R1",155.7367,"R1","Variable"
"1040","R1",159.5766,"R1","Variable"
"1041","R1",162.0774,"R1","Variable"
"1042","R1",171.6265,"R1","Variable"
"1043","R1",157.8361,"R1","Variable"
"1044","R1",155.8567,"R1","Variable"
"1045","R1",157.2112,"R1","Variable"
"1046","R1",154.1391,"R1","Variable"
"1047","R1",155.2832,"R1","Variable"
"1048","R1",139.8154,"R1","Variable"
"1049","R1",127.5217,"R1","Variable"
"1050","R1",117.2269,"R1","Variable"
"1051","R1",124.5986,"R1","Variable"
"1052","R1",132.7701,"R1","Variable"
"1053","R1",126.4385,"R1","Variable"
"1054","R1",153.1213,"R1","Variable"
"1055","R1",164.5746,"R1","Variable"
"1056","R1",150.19,"R1","Variable"
"1057","R1",149.7475,"R1","Variable"
"1058","R1",138.58,"R1","Variable"
"1059","R1",142.2924,"R1","Variable"
"1060","R1",146.5804,"R1","Variable"
"1061","R1",156.5572,"R1","Variable"
"1062","R1",166.9373,"R1","Variable"
"1063","R1",163.9335,"R1","Variable"
"1064","R1",170.6667,"R1","Variable"
"1065","R1",182.7619,"R1","Variable"
"1066","R1",173.5339,"R1","Variable"
"1067","R1",182.1594,"R1","Variable"
"1068","R1",170.7161,"R1","Variable"
"1069","R1",161.8413,"R1","Variable"
"1070","R1",140.637,"R1","Variable"
"1071","R1",144.5219,"R1","Variable"
"1072","R1",138.3727,"R1","Variable"
"1073","R1",138.8945,"R1","Variable"
"1074","R1",155.7263,"R1","Variable"
"1075","R1",152.6112,"R1","Variable"
"1076","R1",157.1993,"R1","Variable"
"1077","R1",149.2962,"R1","Variable"
"1078","R1",163.4464,"R1","Variable"
"1079","R1",168.654,"R1","Variable"
"1080","R1",166.1368,"R1","Variable"
"1081","R1",174.5792,"R1","Variable"
"1082","R1",157.1571,"R1","Variable"
"1083","R1",162.9851,"R1","Variable"
"1084","R1",164.5488,"R1","Variable"
"1085","R1",167.9612,"R1","Variable"
"1086","R1",159.1128,"R1","Variable"
"1087","R1",162.105,"R1","Variable"
"1088","R1",161.6796,"R1","Variable"
"1089","R1",157.4268,"R1","Variable"
"1090","R1",163.3015,"R1","Variable"
"1091","R1",160.8332,"R1","Variable"
"1092","R1",143.0268,"R1","Variable"
"1093","R1",121.475,"R1","Variable"
"1094","R1",135.6981,"R1","Variable"
"1095","R1",144.2154,"R1","Variable"
"1096","R1",136.371,"R1","Variable"
"1097","R1",155.5913,"R1","Variable"
"1098","R1",153.3461,"R1","Variable"
"1099","R1",133.569,"R1","Variable"
"1100","R1",161.6765,"R1","Variable"
"1101","R1",132.8053,"R1","Variable"
"1102","R1",136.9894,"R1","Variable"
"1103","R1",154.6385,"R1","Variable"
"1104","R1",154.3927,"R1","Variable"
"1105","R1",155.4048,"R1","Variable"
"1106","R1",155.008,"R1","Variable"
"1107","R1",145.856,"R1","Variable"
"1108","R1",168.3838,"R1","Variable"
"1109","R1",172.6222,"R1","Variable"
"1110","R1",158.47,"R1","Variable"
"1111","R1",176.0451,"R1","Variable"
"1112","R1",163.2261,"R1","Variable"
"1113","R1",164.917,"R1","Variable"
"1114","R1",174.8561,"R1","Variable"
"1115","R1",158.6672,"R1","Variable"
"1116","R1",162.9596,"R1","Variable"
"1117","R1",141.9815,"R1","Variable"
"1118","R1",120.9027,"R1","Variable"
"1119","R1",130.7221,"R1","Variable"
"1120","R1",129.2913,"R1","Variable"
"1121","R1",142.4138,"R1","Variable"
"1122","R1",143.3301,"R1","Variable"
"1123","R1",137.4592,"R1","Variable"
"1124","R1",147.0396,"R1","Variable"
"1125","R1",137.0564,"R1","Variable"
"1126","R1",131.1495,"R1","Variable"
"1127","R1",150.4045,"R1","Variable"
"1128","R1",158.9644,"R1","Variable"
"1129","R1",157.9456,"R1","Variable"
"1130","R1",151.5034,"R1","Variable"
"1131","R1",150.3103,"R1","Variable"
"1132","R1",131.7361,"R1","Variable"
"1133","R1",129.1917,"R1","Variable"
"1134","R1",142.6478,"R1","Variable"
"1135","R1",129.2242,"R1","Variable"
"1136","R1",126.2964,"R1","Variable"
"1137","R1",154.626,"R1","Variable"
"1138","R1",170.4159,"R1","Variable"
"1139","R1",165.7624,"R1","Variable"
"1140","R1",177.9169,"R1","Variable"
"1141","R1",163.8734,"R1","Variable"
"1142","R1",139.2739,"R1","Variable"
"1143","R1",154.0261,"R1","Variable"
"1144","R1",160.2998,"R1","Variable"
"1145","R1",161.66,"R1","Variable"
"1146","R1",162.8055,"R1","Variable"
"1147","R1",170.8516,"R1","Variable"
"1148","R1",165.9786,"R1","Variable"
"1149","R1",171.4664,"R1","Variable"
"1150","R1",175.6477,"R1","Variable"
"1151","R1",169.4972,"R1","Variable"
"1152","R1",189.6372,"R1","Variable"
"1153","R1",196.9549,"R1","Variable"
"1154","R1",197.0934,"R1","Variable"
"1155","R1",181.4068,"R1","Variable"
"1156","R1",175.7402,"R1","Variable"
"1157","R1",164.903,"R1","Variable"
"1158","R1",172.2515,"R1","Variable"
"1159","R1",177.7722,"R1","Variable"
"1160","R1",179.8655,"R1","Variable"
"1161","R1",174.0599,"R1","Variable"
"1162","R1",164.8851,"R1","Variable"
"1163","R1",171.746,"R1","Variable"
"1164","R1",170.8894,"R1","Variable"
"1165","R1",170.3369,"R1","Variable"
"1166","R1",175.7688,"R1","Variable"
"1167","R1",189.7884,"R1","Variable"
"1168","R1",177.172,"R1","Variable"
"1169","R1",166.0806,"R1","Variable"
"1170","R1",168.1717,"R1","Variable"
"1171","R1",167.5226,"R1","Variable"
"1172","R1",162.7408,"R1","Variable"
"1173","R1",153.8367,"R1","Variable"
"1174","R1",159.0533,"R1","Variable"
"1175","R1",162.0536,"R1","Variable"
"1176","R1",143.3451,"R1","Variable"
"1177","R1",139.9502,"R1","Variable"
"1178","R1",157.3378,"R1","Variable"
"1179","R1",169.2656,"R1","Variable"
"1180","R1",175.701,"R1","Variable"
"1181","R1",183.9267,"R1","Variable"
"1182","R1",174.1947,"R1","Variable"
"1183","R1",163.663,"R1","Variable"
"1184","R1",176.3238,"R1","Variable"
"1185","R1",167.6581,"R1","Variable"
"1186","R1",180.8361,"R1","Variable"
"1187","R1",183.6153,"R1","Variable"
"1188","R1",175.6205,"R1","Variable"
"1189","R1",174.2064,"R1","Variable"
"1190","R1",147.6576,"R1","Variable"
"1191","R1",145.2775,"R1","Variable"
"1192","R1",140.0935,"R1","Variable"
"1193","R1",145.8301,"R1","Variable"
"1194","R1",145.6907,"R1","Variable"
"1195","R1",163.0583,"R1","Variable"
"1196","R1",190.6918,"R1","Variable"
"1197","R1",181.4188,"R1","Variable"
"1198","R1",173.4153,"R1","Variable"
"1199","R1",168.7896,"R1","Variable"
"1200","R1",151.7001,"R1","Variable"
"1201","R1",181.3704,"R1","Variable"
"1202","R1",172.4004,"R1","Variable"
"1203","R1",185.4016,"R1","Variable"
"1204","R1",194.5612,"R1","Variable"
"1205","R1",180.7066,"R1","Variable"
"1206","R1",191.3879,"R1","Variable"
"1207","R1",195.3253,"R1","Variable"
"1208","R1",188.2827,"R1","Variable"
"1209","R1",192.2015,"R1","Variable"
"1210","R1",173.3382,"R1","Variable"
"1211","R1",169.016,"R1","Variable"
"1212","R1",174.8658,"R1","Variable"
"1213","R1",170.3564,"R1","Variable"
"1214","R1",191.4246,"R1","Variable"
"1215","R1",188.9629,"R1","Variable"
"1216","R1",182.0506,"R1","Variable"
"1217","R1",192.0434,"R1","Variable"
"1218","R1",185.6241,"R1","Variable"
"1219","R1",182.2224,"R1","Variable"
"1220","R1",178.4061,"R1","Variable"
"1221","R1",199.7328,"R1","Variable"
"1222","R1",192.566,"R1","Variable"
"1223","R1",192.177,"R1","Variable"
"1224","R1",191.0759,"R1","Variable"
"1225","R1",194.2994,"R1","Variable"
"1226","R1",187.8906,"R1","Variable"
"1227","R1",200.5385,"R1","Variable"
"1228","R1",190.7413,"R1","Variable"
"1229","R1",182.8266,"R1","Variable"
"1230","R1",184.0074,"R1","Variable"
"1231","R1",183.9826,"R1","Variable"
"1232","R1",172.4014,"R1","Variable"
"1233","R1",162.969,"R1","Variable"
"1234","R1",162.7482,"R1","Variable"
"1235","R1",164.8248,"R1","Variable"
"1236","R1",173.9267,"R1","Variable"
"1237","R1",169.1967,"R1","Variable"
"1238","R1",188.2297,"R1","Variable"
"1239","R1",174.3083,"R1","Variable"
"1240","R1",189.2176,"R1","Variable"
"1241","R1",178.0998,"R1","Variable"
"1242","R1",169.7493,"R1","Variable"
"1243","R1",159.2132,"R1","Variable"
"1244","R1",165.6502,"R1","Variable"
"1245","R1",138.4243,"R1","Variable"
"1246","R1",132.152,"R1","Variable"
"1247","R1",132.785,"R1","Variable"
"1248","R1",117.6386,"R1","Variable"
"1249","R1",137.9554,"R1","Variable"
"1250","R1",156.2683,"R1","Variable"
"1251","R1",157.9189,"R1","Variable"
"1252","R1",152.7715,"R1","Variable"
"1253","R1",161.8817,"R1","Variable"
"1254","R1",178.9512,"R1","Variable"
"1255","R1",178.5995,"R1","Variable"
"1256","R1",179.0798,"R1","Variable"
