,Field,Dataset,Product,Obj__Id,Moisture__,Yld_Vol_Dr
292,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,292,30.4,128.2415
293,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,293,30.7,108.5448
294,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,294,28.5,202.8339
295,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,295,27.6,156.9122
296,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,296,28.5,88.7899
297,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,297,30.9,18.6527
298,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,298,30.9,18.5659
299,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,299,30.9,11.1396
300,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,300,30.9,61.1192
301,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,301,30.9,50.9326
302,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,302,30.9,76.399
303,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,303,30.9,43.6565
304,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,304,30.9,54.0654
305,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,305,31,72.1548
306,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,306,31,48.3218
307,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,307,31,70.5584
308,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,308,28,178.4497
309,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,309,28,118.9665
310,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,310,28,157.6398
311,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,311,26.4,231.8254
312,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,312,26.4,197.6519
313,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,313,27.8,177.2397
314,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,314,27.8,177.2397
315,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,315,27.8,231.6113
316,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,316,27.8,229.606
317,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,317,29,162.8152
318,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,318,27.9,200.59
319,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,319,27.6,116.3611
320,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,320,28.6,127.0737
321,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,321,29.8,107.8545
322,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,322,29.9,143.573
323,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,323,27.8,208.5134
324,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,324,28.5,94.7398
325,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,325,29.4,80.128
326,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,326,30,67.1625
327,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,327,27.2,103.0278
328,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,328,27.5,55.4528
329,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,329,28.3,55.4658
330,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,330,28.8,62.7207
331,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,331,29.8,37.886
332,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,332,30.1,111.5419
333,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,333,27.4,83.0475
334,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,334,28.1,103.839
335,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,335,29.3,37.2645
336,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,336,31.1,40.8546
337,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,337,31.1,28.8297
338,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,338,31.3,194.5975
339,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,339,31.3,109.2898
340,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,340,31.3,72.8599
341,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,341,31.3,54.6449
342,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,342,31.3,53.3916
343,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,343,31.6,152.5301
344,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,344,31.8,146.948
345,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,345,28.8,175.6366
346,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,346,27.7,143.4551
347,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,347,28.1,166.9194
348,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,348,29.4,104.947
349,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,349,29,49.498
350,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,350,28.2,13.3481
351,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,351,29.1,12.65
352,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,352,29.7,10.8096
353,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,353,30.7,11.8255
354,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,354,31,11.912
355,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,355,29,17.5263
356,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,356,29.6,13.2253
357,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,357,30.8,21.6565
358,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,358,31.4,19.7634
359,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,359,31.9,29.3173
360,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,360,31.7,24.57
361,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,361,30,29.155
362,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,362,31.4,40.8557
363,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,363,32.3,68.5022
364,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,364,32.7,38.2135
365,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,365,29.8,85.0174
366,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,366,29.3,96.2452
367,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,367,30.5,97.7566
368,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,368,31,88.1137
369,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,369,28.9,123.002
370,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,370,28.5,139.6937
371,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,371,30.1,109.3825
372,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,372,30.2,121.2582
373,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,373,29,108.8484
374,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,374,28.4,141.6521
375,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,375,29.9,157.4418
376,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,376,30.2,171.8841
377,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,377,28.4,208.7284
378,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,378,28.7,237.4934
379,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,379,28.1,233.2658
380,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,380,27.8,218.9087
381,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,381,28.5,223.5398
382,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,382,29.3,222.7201
383,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,383,30.2,215.8939
384,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,384,28.7,232.7491
385,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,385,28.2,239.8743
386,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,386,28.3,212.4048
387,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,387,28.1,215.5655
388,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,388,29,208.4899
389,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,389,30.6,208.6584
390,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,390,29.2,208.5893
391,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,391,28,234.0049
392,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,392,27.8,237.1225
393,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,393,28,209.7159
394,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,394,28.5,205.7781
395,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,395,30,216.6074
396,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,396,29.3,225.7344
397,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,397,28,246.6626
398,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,398,27.7,221.1885
399,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,399,29.7,222.1788
400,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,400,30.6,187.1122
401,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,401,30,200.767
402,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,402,28.7,211.7545
403,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,403,28.5,228.3504
404,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,404,29.6,223.3971
405,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,405,31,207.7548
406,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,406,31.3,219.2655
407,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,407,29.3,194.8943
408,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,408,28.8,227.3311
409,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,409,29.7,218.5767
410,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,410,30.9,218.7793
411,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,411,30.5,202.4339
412,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,412,28.5,219.2884
413,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,413,28.9,234.2118
414,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,414,30.3,206.2975
415,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,415,30.2,215.8247
416,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,416,28.7,217.8011
417,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,417,28.5,251.165
418,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,418,28,241.7095
419,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,419,29.8,236.1578
420,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,420,30.9,208.2529
421,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,421,28.6,212.4916
422,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,422,28.1,203.6691
423,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,423,27.4,158.1167
424,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,424,27.2,176.0578
425,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,425,29.1,167.0085
426,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,426,30.2,199.7513
427,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,427,29.1,210.9763
428,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,428,29.4,199.8709
429,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,429,29,205.4277
430,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,430,30.5,199.0955
431,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,431,30.8,181.3184
432,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,432,29.5,186.95
433,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,433,28.7,218.9655
434,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,434,28.3,215.8482
435,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,435,28.5,210.558
436,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,436,29.7,180.8591
437,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,437,29.5,176.541
438,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,438,28.4,158.7393
439,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,439,28.3,171.6374
440,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,440,30.2,155.6635
441,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,441,30.6,145.1557
442,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,442,27.7,150.5547
443,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,443,28.1,151.033
444,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,444,29.8,133.9995
445,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,445,30.8,140.0837
446,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,446,29.8,152.243
447,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,447,28.3,136.517
448,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,448,29.1,139.78
449,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,449,30.3,97.3687
450,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,450,30.7,92.7145
451,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,451,28.6,127.4801
452,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,452,28.9,131.2143
453,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,453,30.4,144.7656
454,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,454,31.2,99.5336
455,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,455,29.8,136.7627
456,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,456,28.3,106.5294
457,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,457,29.5,145.0526
458,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,458,30.8,143.9426
459,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,459,30.9,109.8411
460,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,460,28.1,111.9676
461,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,461,27.3,52.637
462,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,462,29.2,25.9687
463,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,463,30.4,19.9471
464,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,464,30.9,28.5636
465,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,465,31.1,17.9775
466,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,466,31.2,15.0631
467,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,467,29.9,11.6739
468,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,468,14,241.8496
469,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,469,14,90.6936
470,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,470,14,90.0629
471,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,471,14,184.7981
472,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,472,14,195.9882
473,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,473,14,229.0063
474,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,474,14,215.1671
475,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,475,12.6,240.6078
476,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,476,19.1,230.5156
477,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,477,26.1,203.4428
478,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,478,30.7,194.4911
479,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,479,32.3,171.6562
480,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,480,32.9,178.7053
481,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,481,31.4,183.6975
482,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,482,29.3,166.0623
483,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,483,28.4,157.5859
484,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,484,28.6,140.7429
485,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,485,30.3,165.4964
486,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,486,31,130.647
487,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,487,28.7,175.9673
488,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,488,28,147.9596
489,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,489,29.2,180.9058
490,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,490,30.5,158.3611
491,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,491,29.5,147.2977
492,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,492,28.2,153.8785
493,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,493,27.8,144.3053
494,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,494,29.6,111.8413
495,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,495,30.6,72.6525
496,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,496,29.6,76.7113
497,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,497,27.9,35.4518
498,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,498,29.3,21.9182
499,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,499,30.2,20.0222
500,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,500,30.4,17.3913
501,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,501,30.3,20.1323
502,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,502,30.5,12.4468
503,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,503,30.6,19.4989
504,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,504,28.5,28.9973
505,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,505,29.8,45.3789
506,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,506,30.6,77.875
507,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,507,31,109.4675
508,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,508,28.7,138.7719
509,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,509,27.8,185.0416
510,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,510,28.6,185.7229
511,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,511,29.7,202.3934
512,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,512,28.2,181.5678
513,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,513,27.4,178.358
514,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,514,27.9,182.788
515,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,515,29.7,192.7343
516,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,516,29.8,184.477
517,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,517,29,185.0808
518,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,518,29.3,172.8336
519,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,519,28.4,168.1462
520,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,520,29.9,149.8246
521,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,521,30.8,119.2266
522,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,522,30.3,171.0034
523,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,523,28.4,161.2584
524,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,524,29.6,155.4143
525,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,525,31.2,137.1906
526,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,526,31.5,126.5804
527,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,527,29.4,141.7058
528,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,528,29.2,125.3697
529,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,529,30.4,117.6725
530,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,530,30.9,119.1263
531,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,531,29.7,127.7706
532,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,532,29.3,113.0315
533,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,533,30.9,116.5581
534,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,534,31.8,103.9372
535,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,535,30.3,74.4484
536,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,536,30.3,56.4674
537,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,537,31.5,52.276
538,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,538,31.6,51.5208
539,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,539,29.6,17.4127
540,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,540,30.8,12.7794
541,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,541,32.2,10.8248
542,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,542,32.4,10.9555
543,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,543,32.6,25.7487
544,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,544,31.3,30.284
545,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,545,29.5,63.8068
546,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,546,30.6,66.4174
547,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,547,31.5,62.8151
548,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,548,32.1,95.9707
549,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,549,30.9,91.1635
550,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,550,30.1,113.6077
551,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,551,30.6,135.764
552,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,552,31.3,143.7262
553,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,553,30.9,130.019
554,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,554,30.2,154.6898
555,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,555,30.7,160.5722
556,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,556,31.6,161.8863
557,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,557,31.3,162.0866
558,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,558,30,180.5105
559,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,559,29.7,198.5734
560,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,560,29.3,183.1239
561,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,561,29.4,187.5141
562,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,562,30.6,151.3092
563,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,563,30.2,154.9626
564,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,564,28.7,142.5747
565,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,565,28.4,115.8899
566,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,566,28.3,83.5016
567,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,567,29.8,82.1824
568,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,568,30.6,65.7306
569,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,569,29.7,73.4715
570,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,570,28.6,102.4276
571,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,571,29.8,112.9542
572,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,572,30.7,125.7268
573,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,573,30.1,128.4247
574,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,574,28.8,137.1221
575,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,575,29.3,171.1807
576,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,576,31,178.8375
577,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,577,31.4,175.9589
578,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,578,30.2,171.1137
579,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,579,29.3,182.4833
580,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,580,30.1,185.6494
581,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,581,30.8,208.3757
582,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,582,30.1,197.4657
583,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,583,30.1,197.4657
584,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,584,30.3,181.0493
